Company,Category,Item Name,HSN Code,Buying Price,Selling Price (DP),Unit,GST Rate,Quantity on Hand
Kores,Glue,Kores White Glue 20Gms,350610,₹7.05,₹7.50,1,18%,"1,000"
Kores,Glue,Kores White Glue 50Gms,350610,₹14.10,₹15.00,1,18%,"1,000"
Kores,Pencil,Kores Wooden Pencil Dispenser Pack,960990,₹0.00,₹0.00,1,0%,"1,000"
Kores,kit,My Buddy Rs 15 kit,901780,₹10.58,₹11.25,1,5%,"1,000"
Kores,Pen,Smart Correct Correction Pen 7ML,382499,₹21.15,₹22.50,1,18%,"1,000"
Kores,Pen,Smoothline+ Highlighter Pen Yellow,960820,₹0.00,₹0.00,1,18%,"1,000"
Kores,Stationery,Stick ezy 50ml bottle (hanger of 10),350699,₹7.05,₹7.50,1,18%,"1,000"
Kores,Stationery,Tempera Dhamaal-3ml G&S 12sh,321390,₹14.10,₹15.00,1,18%,"1,000"
Navneet,Notebook,S22084 Brown SBNB (Jum) Maths Ruled 172 M-55,482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Notebook,S22498 SBNB (Jum) 3 Lines All Grey 172p M-55,482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Stationery,S22818 Exam Board(Foolscap) Mrp-100.0,482090,₹61.10,₹65.00,1,18%,"1,000"
Navneet,Notebook,S23143 SBNB (Jum) Single Line 172p M-55,482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Notebook,S23144 SBNB (Jum) Double Line 172p M-55,482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Notebook,S23145 SBNB (Jum) R&B With Gap 172p M-55,482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Notebook,"S23147 SBNB (Jum) Med Square 0.5"" 172p M-55",482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Notebook,S23153 SBNB (Jum) Unruled 172p M-55,482020,₹33.61,₹35.75,1,0%,"1,000"
Navneet,Stationery,S23575 Labouratory Paper 1R/1P 25s M-30,482010,₹18.33,₹19.50,1,18%,"1,000"
Navneet,Stationery,S23576 Laboratory Paper Unruled 25s M-30.00,482010,₹18.33,₹19.50,1,18%,"1,000"
Navneet,Notebook,S23698 Brown SBNB (Jum) Single Line 120p M-35,482020,₹21.39,₹22.75,1,0%,"1,000"
Navneet,Notebook,S24127 SBNB (Jum) Single Line 72p M-22,482020,₹13.44,₹14.30,1,0%,"1,000"
Navneet,Notebook,S24132 SBNB (Jum) Unruled 72p M-22,482020,₹13.44,₹14.30,1,0%,"1,000"
linc,Eraser,L BENSIA ROCKET ERASER (Cmn-36) 5%,40169200,₹9.81,₹10.44,1,0%,"1,000"
linc,Pen,BP LIN PENTONIC B RT BLU THERM0,96081099,₹7.90,₹8.40,1,18%,"1,000"
linc,Pen,BP LIN PENTONIC BLK,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,BP LIN PENTONIC BLK CARD ,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,BP LIN PENTONIC BLU ,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,BP LIN PENTONIC CLR BLU,96081099,₹7.90,₹8.40,1,18%,"1,000"
linc,Pen,BP LIN PENTONIC RECYCL BLU ,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,BP LIN SIGNETTA NEW BLU ,96081099,₹6.77,₹7.20,1,18%,"1,000"
linc,Pen,BP PENTONIC (ASST 50T),96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,BP PENTONIC GRN ,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,BP Pentonic Pls 10 Set,96081099,₹47.35,₹50.37,1,18%,"1,000"
linc,Pen,BP UNI SN MFS 07 AST DSP 30 T,96081099,₹7.90,₹8.40,1,18%,"1,000"
linc,Pen,BP UNI SN MFS 07 AST HNG 20 T,96081099,₹7.90,₹8.40,1,18%,"1,000"
linc,Stationery,DELI EZ61 BINDER CLIPS 51 MM BLK 12 T,83059020,₹76.94,₹81.86,1,18%,"1,000"
linc,Stationery,DELI EZ62 BINDER CLIPS 41 MM BLK 12 T,83059020,₹51.30,₹54.58,1,18%,"1,000"
linc,Stationery,DELI W0240 CALLING BELL 1T,83062190,₹108.64,₹115.58,1,5%,"1,000"
linc,Stationery,DELI W2001 BIG CUTTER YELLOW,82141010,₹19.73,₹20.99,1,18%,"1,000"
linc,Stationery,DELI W9090 MAGNIFIER 2.5X/5X BLACK,90029000,₹76.94,₹81.86,1,18%,"1,000"
linc,Stationery,DELI W9091 MAGNIFIER 3X/6X BLACK 1T,90029000,₹69.05,₹73.46,1,18%,"1,000"
linc,Stationery,DELI W9092 MAGNIFIER 3X/6X BLACK,90029000,₹59.19,₹62.97,1,18%,"1,000"
linc,Stationery,DELI WCZ504 SCISSOR AST BOX 20 T,82130000,₹825.77,₹878.48,1,18%,"1,000"
linc,Office Supplies,DELI WM01120 DESKTOP CALCULATOR BLACK NEW,84703000,₹185.17,₹196.99,1,18%,"1,000"
linc,Stationery,DELI Z63 BINDER CLIPS 32 MM BLK 12 T,83059020,₹31.57,₹33.59,1,18%,"1,000"
linc,Stationery,DELI Z64 BINDER CLIPS 25 MM BLK 12 T,83059020,₹19.70,₹20.96,1,18%,"1,000"
linc,Stationery,DELI Z65 BINDER CLIPS 19 MM BLK 12 T,83059020,₹13.86,₹14.75,1,18%,"1,000"
linc,Pen,GP LIN OCEAN GEL FOIL BLK CARD BOX 10 T,96081099,₹3.67,₹3.90,1,18%,"1,000"
linc,Pen,GP LIN OCEAN GEL FOIL BLU CARD BOX 10 T,96081099,₹3.67,₹3.90,1,18%,"1,000"
linc,Pen,GP LIN OCEAN GEL FOIL GRN CARD BOX 10 T,96081099,₹3.67,₹3.90,1,18%,"1,000"
linc,Pen,GP LIN OCEAN GEL FOIL RED CARD BOX 10 T,96081099,₹3.67,₹3.90,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC BLU BOX 10 T,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC EVO BLU BOX 10 M,96081099,₹11.82,₹12.58,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC GLITZ AST BOX 10 M,96081099,₹42.48,₹45.19,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC GLYCER BLK BOX 10 T,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC GLYCER BLU BOX 10 T,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC GLYCER GRN BOX 10 T,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC GLYCER RED BOX 10 T,96081099,₹4.23,₹4.50,1,18%,"1,000"
linc,Pen,GP LIN PENTONIC GRT BLU BOX 10 M,96081099,₹15.69,₹16.69,1,18%,"1,000"
linc,Pen,GP UNI UM 100 C WHT PCH 1 T,96081099,₹31.57,₹33.59,1,18%,"1,000"
linc,Pen,L EXECUTIVE G/P (G/N)-1,96081099,₹5.92,₹6.30,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (ASST) [10],96081099,₹33.82,₹35.98,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (BL),96081099,₹33.83,₹35.99,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (GOLD) {10},96081099,₹33.82,₹35.98,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (GREEN) {10},96081099,₹33.83,₹35.99,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (LBL),96081099,₹33.83,₹35.99,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (ORA),96081099,₹33.82,₹35.98,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (PINK) {10},96081099,₹33.83,₹35.99,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (RED) {10},96081099,₹33.83,₹35.99,1,18%,"1,000"
linc,Pen,L SHINE GLITTER (VIO),96081099,₹33.82,₹35.98,1,18%,"1,000"
linc,Pen,L SHINE GLITTER BLACK (10),96081099,₹33.82,₹35.98,1,18%,"1,000"
linc,Pen,L SIGNETTA GOLD B/P (B/L),96081099,₹16.92,₹18.00,1,18%,"1,000"
linc,Pen,OT LIN FINELINER MRKR AST CARD BOX 10 T,96082000,₹3.97,₹4.22,1,18%,"1,000"
linc,Stationery,OT LIN MATH INSTRMNT GEOMETRY BOX HNG 5T,90172010,₹39.46,₹41.98,1,18%,"1,000"
linc,Stationery,OT LIN OFFICE LINC FC BUTTON FILE TPT T,39261019,₹7.90,₹8.40,1,18%,"1,000"
linc,Pen,OT LIN SWYPE FINE TIP MRKR BLK BOX 10 T,96082000,₹3.68,₹3.92,1,18%,"1,000"
linc,Pen,OT LIN SWYPE FINE TIP MRKR BLU BOX 10 T,96082000,₹3.68,₹3.92,1,18%,"1,000"
linc,Pen,OT LIN SWYPE HIGHLIGHTER AST BOX 5 T,96082000,₹6.80,₹7.23,1,18%,"1,000"
linc,Pen,OT LIN SWYPE PM BULET MRKR BLK BOX 10 T,96082000,₹7.28,₹7.74,1,18%,"1,000"
linc,Pen,OT LIN SWYPE PM BULET MRKR BLU BOX 10 T,96082000,₹7.28,₹7.74,1,18%,"1,000"
linc,Pen,OT LIN SWYPE WB BULET MRKR BLK BOX,96082000,₹7.28,₹7.74,1,18%,"1,000"
linc,Pen,OT LIN SWYPE WB BULET MRKR BLU BOX 10 T,96082000,₹7.28,₹7.74,1,18%,"1,000"
linc,Pen,OT LIN SWYPE WB BULET MRKR RED BOX 10 T,96082000,₹7.28,₹7.74,1,18%,"1,000"
linc,Stationery,OT OFFICE LINC FC BUTTON FILE BLU 10 T,39261019,₹7.90,₹8.40,1,18%,"1,000"
linc,Stationery,OT OFFICE LINC FC BUTTON FILE GRN 10 T,39261019,₹7.90,₹8.40,1,18%,"1,000"
linc,Stationery,OT OFFICE LINC FC BUTTON FILE ORN 10 T,39261019,₹7.90,₹8.40,1,18%,"1,000"
linc,Stationery,OT OFFICE LINC FC BUTTON FILE PNK 10 T,39261019,₹7.90,₹8.40,1,18%,"1,000"
linc,Stationery,OT OFFICE LINC FC BUTTON FILE YLW 10 T,39261019,₹7.90,₹8.40,1,18%,"1,000"
linc,Pen,UNI UBA-188-M (B/L),96081099,₹39.46,₹41.98,1,18%,"1,000"
linc,Office Supplies,W3923IN 12 -DGT 120 CHK CALC GRAY,84701000,₹157.43,₹167.48,1,18%,"1,000"
linc,Office Supplies,WD82MS 12 DGT SCIENTIFIC CALC,84703000,₹195.31,₹207.78,1,18%,"1,000"
Manish Enterprise,Stationery,NATRAJ GEOMETRY BOX 9017,90172020,₹10.58,₹11.25,1,18%,"1,000"
Nand Orient Gwalior,Stationery,51 Writing Partition 6X4 (3 PCS),96100000,"₹3,299.40","₹3,510.00",1,18%,"1,000"
Shape,Notebook,CURSIVE WRITING BOOKS 375/- A441301,49011010,₹264.38,₹281.25,1,0%,"1,000"
Shape,Notebook,MY FIRST LERNING BOOK 240/- A441201,49011010,₹169.20,₹180.00,1,0%,"1,000"
Shape,Notebook,SHAPE A4 172 PG PLAIN-10203C,48202000,₹49.35,₹52.50,1,0%,"1,000"
Shape,Notebook,SHAPE A4 172PG SL-10103,48202000,₹56.40,₹60.00,1,0%,"1,000"
Shape,Notebook,SHAPE A5 WIRO CUTOUT NOTES 160PG-9051,48202000,₹70.50,₹75.00,1,0%,"1,000"
Shape,Notebook,SHAPE CASE BOUND 144PG-34152,48202000,₹84.60,₹90.00,1,0%,"1,000"
Shape,Notebook,SHAPE CASE BOUND 216PG-34153,48202000,₹126.90,₹135.00,1,0%,"1,000"
Shape,Notebook,SHAPE CASE BOUND 504PG-34157,48202000,₹282.00,₹300.00,1,0%,"1,000"
Shape,Notebook,SHAPE CHARACTER COLORING BOOK SET- A440101,49030020,₹211.50,₹225.00,1,0%,"1,000"
Shape,Stationery,SHAPE CHRONOSET GIFT SET 200/-A152201,96081019,₹141.00,₹150.00,1,18%,"1,000"
Shape,Notebook,SHAPE CONFERENCE PAD 20PG-6301,48202000,₹7.05,₹7.50,1,18%,"1,000"
Shape,Notebook,SHAPE CONFERENCE PAD 40PG-6302,48201010,₹14.10,₹15.00,1,18%,"1,000"
Shape,Stationery,SHAPE FUN CHARACTER COMBO KIT- 88847,49111010,₹70.50,₹75.00,1,18%,"1,000"
Shape,Stationery,SHAPE HUE GIFT SET 150/- A152101,96081019,₹105.75,₹112.50,1,18%,"1,000"
Shape,Stationery,SHAPE NAME LABEL STICKER 40 SH-A460101,48211020,₹282.00,₹300.00,1,18%,"1,000"
Shape,Notebook,SHAPE POCKET DAIRY 112PG- 126602,48201010,₹7.05,₹7.50,1,18%,"1,000"
Shape,Notebook,SHAPE POCKET NB 52PG SL-6601,48201010,₹3.53,₹3.75,1,18%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172 PG 4L-31203C,48202000,₹35.25,₹37.50,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172 PG O/S SL-31503C,48202000,₹35.25,₹37.50,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172 PG SL- 31103C,48202000,₹35.25,₹37.50,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172PG 3IN1-31803B,48202000,₹42.30,₹45.00,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172PG BIGSQR-32006B,48202000,₹42.30,₹45.00,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172PG S SQR-32008-B,48202000,₹42.30,₹45.00,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172PG SL-31103B,48202000,₹42.30,₹45.00,1,0%,"1,000"
Shape,Notebook,SHAPE ROYAL JUMBO 172PG(5L)-32009-B,48202000,₹42.30,₹45.00,1,0%,"1,000"
Shape,Stationery,SHAPE SPECTRUM RAINBOW 10PC -A270801MO,96091000,₹70.50,₹75.00,1,0%,"1,000"
Shape,Stationery,SHAPE VIVID GIFT SET 175/- A152001,96081019,₹123.38,₹131.25,1,18%,"1,000"
Rayan Plast,Foam Blister,FOAM BLISTER 20 MM X 0.50 MTR (80 BLISTER),39191000,"₹2,256.00","₹2,400.00",1,18%,"1,000"
Rayan Plast,Stationery,SP BRN A2 48 MM X 40 MTR,39191000,"₹1,144.22","₹1,217.25",1,18%,"1,000"
Rayan Plast,Stationery,SP BRN A2 48 MM X 60 MTR,39191000,"₹1,625.03","₹1,728.75",1,18%,"1,000"
Rayan Plast,Stationery,SP CLR A2 48 MM X 40 MTR,39191000,"₹1,144.22","₹1,217.25",1,18%,"1,000"
Rayan Plast,Stationery,SP CLR A2 48 MM X 60 MTR,39191000,"₹1,625.03","₹1,728.75",1,18%,"1,000"
Rayan Plast,Stationery,SP CLR A2 48 MM X 90 MTR NP,39191000,"₹1,788.59","₹1,902.75",1,18%,"1,000"
S Enterprises,Stationery,BOUNCE BALL (MOON),,₹25.38,₹27.00,1,0%,"1,000"
S Enterprises,Stationery,Coin Env 140,,₹49.35,₹52.50,1,0%,"1,000"
S Enterprises,Stationery,Coin Env 90,,₹28.20,₹30.00,1,0%,"1,000"
S Enterprises,Stationery,CRYSTAL 1500,,₹35.25,₹37.50,1,0%,"1,000"
S Enterprises,Stationery,CUBE 357,,₹31.73,₹33.75,1,0%,"1,000"
S Enterprises,Stationery,Cutter Hanger,,₹12.69,₹13.50,1,0%,"1,000"
S Enterprises,Eraser,FANCY ERASER 1591 4PCS SMILE,,₹4.23,₹4.50,1,0%,"1,000"
S Enterprises,Eraser,FANCY ERASER KEY 99717,,₹23.27,₹24.75,1,0%,"1,000"
S Enterprises,Eraser,FANCY ERASER NO-002-2,,₹21.15,₹22.50,1,0%,"1,000"
S Enterprises,Stationery,FOAM GLITER SHEET (GUM)A/4,,₹52.88,₹56.25,1,0%,"1,000"
S Enterprises,Stationery,Key Chain 1200,,₹14.10,₹15.00,1,0%,"1,000"
S Enterprises,Stationery,Key Chain 1350,,₹24.68,₹26.25,1,0%,"1,000"
S Enterprises,Notebook,MAGIC BOOK SANG,,₹42.30,₹45.00,1,0%,"1,000"
S Enterprises,Stationery,MEW KNIFE NO-152 PLAIN,,₹22.56,₹24.00,1,0%,"1,000"
S Enterprises,Stationery,MEW KNIFE NO-DC181,,₹21.15,₹22.50,1,0%,"1,000"
S Enterprises,Stationery,ODISHA RUBBER HANGER,,₹62.04,₹66.00,1,0%,"1,000"
S Enterprises,Stationery,PACKING JARI 45SHEET,,₹56.40,₹60.00,1,0%,"1,000"
S Enterprises,Stationery,PAPER CLAY,,₹20.45,₹21.75,1,0%,"1,000"
S Enterprises,Stationery,POUCH 3387 CALCULATOR,,₹123.38,₹131.25,1,0%,"1,000"
S Enterprises,Stationery,SCIENCE KIT KX2023,,₹44.42,₹47.25,1,0%,"1,000"
S Enterprises,Stationery,SCISSOR AMKAY 401,,₹9.17,₹9.75,1,0%,"1,000"
S Enterprises,Stationery,Slime1180,,₹10.58,₹11.25,1,0%,"1,000"
S Enterprises,Stationery,STAPLER CHART,,₹112.80,₹120.00,1,0%,"1,000"
S Enterprises,Stationery,STAR BOTTLE 12PCS BOX PACK,,₹63.45,₹67.50,1,0%,"1,000"
S Enterprises,Stationery,Teachers Day Flower,,₹42.30,₹45.00,1,0%,"1,000"
S Enterprises,Stationery,TWINKLE POUCH 6642,,₹162.86,₹173.25,1,0%,"1,000"
S Enterprises,Office Supplies,U CLIP BIG,,₹11.99,₹12.75,1,0%,"1,000"
S Enterprises,Stationery,U CLIP SMALL,,₹6.35,₹6.75,1,0%,"1,000"
S Enterprises,Notebook,Water Magic Book Big,,₹24.68,₹26.25,1,0%,"1,000"
infinity,Pen,INF N MC916F MCB MRP25/-,39261019,₹16.45,₹17.50,1,18%,"1,000"
infinity,Pen,INF N MC917F MCB MRP25/-,39261019,₹16.45,₹17.50,1,18%,"1,000"
infinity,Pen,INF N MC921F MCB MRP25/-,39261019,₹16.45,₹17.50,1,18%,"1,000"
infinity,Pen,INF N MC925F MCB MRP12/-,39261019,₹7.90,₹8.40,1,18%,"1,000"
infinity,Stationery,INF N SF803 STICK FILE MRP12,39261019,₹7.90,₹8.40,1,18%,"1,000"
infinity,Pen,INF NEW DP936F MRP50/-,39261019,₹32.90,₹35.00,1,18%,"1,000"
infinity,Pen,INF NEW MC923F MRP20/-,39261019,₹13.16,₹14.00,1,18%,"1,000"
infinity,Stationery,INF NEW MPF511F MRP190/-,39261019,₹125.02,₹133.00,1,18%,"1,000"
infinity,Pen,INF NEW NM60 MRP870/-,48231200,₹572.46,₹609.00,1,18%,"1,000"
infinity,Stationery,INF NEW PS05 MRP180,96089910,₹118.44,₹126.00,1,18%,"1,000"
infinity,Eraser,INF NEW SE229 MRP5/-,40169200,₹3.29,₹3.50,1,0%,"1,000"
infinity,Stationery,INF NEW SF 803 MRP10/-,39261019,₹6.58,₹7.00,1,18%,"1,000"
infinity,Stationery,INF NEW SF802 MRP12/-,39261019,₹7.90,₹8.40,1,18%,"1,000"
infinity,Stationery,INF NEW SF802C MRP12/-,39261019,₹7.90,₹8.40,1,18%,"1,000"
infinity,Stationery,INF NEW SF804 MRP10/-,39261019,₹6.58,₹7.00,1,18%,"1,000"
infinity,Eraser,INF NEW TE226 MRP5/-,40169200,₹3.29,₹3.50,1,0%,"1,000"
infinity,Pen,INF NEW VD RF1517N MRP25/-,39261019,₹16.45,₹17.50,1,18%,"1,000"
infinity,Pen,INF RP1BL INFY CHOICE BL MRP 10/-,96081019,₹6.58,₹7.00,1,18%,"1,000"
infinity,Pen,INF RP21 BK POCO MRP10/-,96081019,₹6.58,₹7.00,1,18%,"1,000"
infinity,Pen,INF RP22 G NEX ROLL MRP10/-,96081019,₹6.58,₹7.00,1,18%,"1,000"
infinity,Pen,INF RP22 RD NEX ROLL MRP10/-,96081019,₹6.58,₹7.00,1,18%,"1,000"
infinity,Pen,INF RP5C INFY COLOR ROLLER 8PC SET MRP80/-,96081019,₹52.64,₹56.00,1,18%,"1,000"
infinity,Pen,INF-CP207P CORRECTION PEN 9ML 10PC MRP 30/-,39249900,₹19.74,₹21.00,1,18%,"1,000"
infinity,Eraser,INF-FE360 FUNTOOS ERASER 100PC MRP130,40169200,₹0.86,₹0.91,1,0%,"1,000"
infinity,Pencil,INF-FP216 FUNTOOSH PENCIL 24PC MRP 240/-,96091000,₹6.58,₹7.00,1,0%,"1,000"
infinity,Stationery,INF-FS30 RULER SCALE10PCMRP 15/-,90172090,₹9.87,₹10.50,1,18%,"1,000"
infinity,Pen,INF-NEW MC912F MRP20/-,39261019,₹13.16,₹14.00,1,18%,"1,000"
infinity,Pencil,INF-NSP212F NON SHARPNIG PENCILFAN 5PC (100) MRP 10,96091000,₹1.32,₹1.40,1,0%,"1,000"
infinity,Pencil,INF-NSP212W NON SHARPNER PENCIL MRP 10/-,96091000,₹6.58,₹7.00,1,0%,"1,000"
infinity,Stationery,Inf-Sf 812 Stick File A4 10pc Mrp 20/-,39261019,₹13.16,₹14.00,1,18%,"1,000"
infinity,Stationery,Inf-Sf 812n Stick File A4 10pc Mrp 20/-,39261019,₹13.16,₹14.00,1,18%,"1,000"
infinity,Stationery,Inf-Sp100 Sheet Protector(100mic) A4 50pcs Mrp 175/-,39261019,₹2.30,₹2.45,1,18%,"1,000"
Supreme,Notebook,Cheetah Large 96 Pgs-54 GSM-34.5x43-Plain (WSP),482010,₹184.99,₹196.80,1,0%,"1,000"
Supreme,Notebook,Cheetah Large 96 Pgs-54 GSM-34.5x43-Rule (WSP),482010,₹186.12,₹198.00,1,0%,"1,000"
Supreme,Notebook,MM A4 Sketch Book 72 1X48 MRP-140,482010,₹78.96,₹84.00,1,0%,"1,000"
Supreme,Notebook,MM A5 Sketch Book 72 Pages 1X108 MRP-75,482010,₹42.30,₹45.00,1,0%,"1,000"
Supreme,Notebook,MM CaseBound LongBook 144 4X12 MRP-130,482010,₹73.32,₹78.00,1,0%,"1,000"
Supreme,Notebook,MM CaseBound LongBook 216 3X12 MRP-170,482010,₹95.88,₹102.00,1,0%,"1,000"
Supreme,Notebook,MM CaseBound LongBook 288 1X30 MRP-210,482010,₹118.44,₹126.00,1,0%,"1,000"
Supreme,Notebook,MM CaseBound LongBook 360 1X24 MRP-260,482010,₹146.64,₹156.00,1,0%,"1,000"
Supreme,Notebook,MM CaseBound LongBook 72 6X12 MRP-90,482010,₹50.76,₹54.00,1,0%,"1,000"
Supreme,Notebook,MM HARDBOUND 100 (Biology) 6X14 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM HARDBOUND 100 (Biology) 6X18 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM HARDBOUND 100 (Che.) 6X18 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM HARDBOUND 100 (Computer) 6X14 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM Hardbound 100 (Computer) 6X18 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM HARDBOUND 100 (Phy.) 6X18 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM Hardbound CS 100 (Biology) 6X16 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MM Hardbound PR 100 6X18 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MMA4 300 P 3X18 MRP-140,482010,₹78.96,₹84.00,1,0%,"1,000"
Supreme,Notebook,MMA4 300 R 3X18 MRP-140,482010,₹78.96,₹84.00,1,0%,"1,000"
Supreme,Stationery,MMA4140P UV 6X20 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Stationery,MMA4140R UV 6X20 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MMA4172P 6X16 MRP-70,482010,₹39.48,₹42.00,1,0%,"1,000"
Supreme,Stationery,MMA4172R 6X16 MRP-70,482010,₹39.48,₹42.00,1,0%,"1,000"
Supreme,Notebook,MMA4220P 6X12 MRP-110,482010,₹62.04,₹66.00,1,0%,"1,000"
Supreme,Notebook,MMA4220R 6X12 MRP-110,482010,₹62.04,₹66.00,1,0%,"1,000"
Supreme,Notebook,MMA4308R 3X18 MRP-150,482010,₹84.60,₹90.00,1,0%,"1,000"
Supreme,Notebook,MMA4388P 3X16 MRP-170,482010,₹95.88,₹102.00,1,0%,"1,000"
Supreme,Notebook,MMA4388R 3X16 MRP-170,482010,₹95.88,₹102.00,1,0%,"1,000"
Supreme,Notebook,MMA492P UV 12X14 MRP-50,482010,₹28.20,₹30.00,1,0%,"1,000"
Supreme,Notebook,MMA492R UV 12X14 MRP-50,482010,₹28.20,₹30.00,1,0%,"1,000"
Supreme,Stationery,MMBOTANYSET 6X14 GSM-90 MRP-65,482010,₹36.66,₹39.00,1,0%,"1,000"
Supreme,Notebook,MMConferencePad20P 36X28 MRP-10,482010,₹5.64,₹6.00,1,0%,"1,000"
Supreme,Notebook,MMConferencePad60R 24X20 MRP-20,482010,₹11.28,₹12.00,1,0%,"1,000"
Supreme,Notebook,MMDBA4112 6X14 MRP-90,482010,₹50.76,₹54.00,1,0%,"1,000"
Supreme,Notebook,MMDBA420 24X14 MRP-20,482010,₹11.28,₹12.00,1,0%,"1,000"
Supreme,Notebook,MMDBA428 12X22 MRP-30,482010,₹16.92,₹18.00,1,0%,"1,000"
Supreme,Notebook,MMDBA440 12X16 MRP-40,482010,₹22.56,₹24.00,1,0%,"1,000"
Supreme,Notebook,MMDBA484 6X18 MRP-70,482010,₹39.48,₹42.00,1,0%,"1,000"
Supreme,Notebook,"MMDC120BR 1"" 12X16 MRP-40",482010,₹22.56,₹24.00,1,0%,"1,000"
Supreme,Notebook,"MMDC120BR1/2"" 12X16 MRP-40",482010,₹22.56,₹24.00,1,0%,"1,000"
Supreme,Notebook,MMDC120BRDR 12X16 MRP-40,482010,₹22.56,₹24.00,1,0%,"1,000"
Supreme,Notebook,MMDC120BRFR 12X16 MRP-40,482010,₹22.56,₹24.00,1,0%,"1,000"
Supreme,Notebook,MMDC120BRP 12X16 MRP-40,482010,₹22.56,₹24.00,1,0%,"1,000"
Supreme,Notebook,MMDC120BRPR 12X16 MRP-40,482010,₹22.56,₹24.00,1,0%,"1,000"
